timestep,dqn_cumulative_active_nodes_mean,dqn_percent_activated_mean,dqn_reward_mean,graph_cumulative_active_nodes_mean,graph_percent_activated_mean,graph_reward_mean,hillclimb_cumulative_active_nodes_mean,hillclimb_percent_activated_mean,hillclimb_reward_mean,none_cumulative_active_nodes_mean,none_percent_activated_mean,none_reward_mean,whittle_cumulative_active_nodes_mean,whittle_percent_activated_mean,whittle_reward_mean
1,95.92,47.48514851485146,142.55785370508377,95.52,47.2871287128713,140.78026301142538,96.3,47.67326732673268,142.50786894145472,84.5,41.83168316831683,125.40357095365007,94.16,46.61386138613862,139.6467384460401
2,224.54,63.67326732673268,191.16296085838695,225.14,64.16831683168317,191.6921335522817,226.12,64.26732673267327,194.03382363626056,194.12,54.267326732673276,162.7499336929732,222.86,63.712871287128735,191.4791075180851
3,371.7,72.85148514851485,219.35649453743738,372.62,73.009900990099,218.93141689012518,370.06,71.25742574257428,216.0795693299124,316.54,60.60396039603962,181.89542434494885,367.92,71.81188118811883,215.8414762086892
4,527.12,76.94059405940592,231.6897908003049,528.36,77.0990099009901,232.08295819899314,522.46,75.44554455445545,228.99653297658847,446.66,64.41584158415843,193.87832954685118,521.76,76.15841584158416,229.30241425252694
5,687.1,79.1980198019802,238.41097955553866,688.3,79.1782178217822,238.27701358330384,677.78,76.89108910891089,233.57998941810973,579.0,65.51485148514853,196.94447665594132,680.28,78.47524752475248,236.88798598046958
6,847.66,79.4851485148515,239.2173860384239,849.64,79.87128712871286,240.53544216606588,835.34,78.00000000000001,236.82708183117947,713.08,66.37623762376239,199.99911867628197,840.2,79.16831683168317,238.62191014746458
7,1009.84,80.2871287128713,241.64621626014582,1013.38,81.05940594059403,244.27840403852304,992.88,77.99009900990099,236.79566632225695,849.62,67.5940594059406,203.5191480516562,1000.84,79.52475247524752,239.57075427092323
8,1173.54,81.03960396039605,244.40847426132478,1178.02,81.50495049504951,245.45923524257898,1153.1,79.31683168316829,240.66026603949066,987.24,68.12871287128712,205.25101611081382,1162.52,80.03960396039605,241.1662002550421
9,1337.32,81.0792079207921,244.09046000367553,1344.2,82.26732673267328,248.0173641850601,1314.38,79.84158415841581,241.83187842929772,1125.08,68.23762376237624,205.2703656212084,1325.12,80.49504950495052,242.6972049843829
10,1500.62,80.84158415841584,243.93666607895088,1508.48,81.32673267326733,245.0224317525183,1475.64,79.83168316831684,242.18369561125192,1263.36,68.45544554455444,205.89421195284368,1488.02,80.64356435643568,242.9736042393858
11,1662.54,80.15841584158419,241.55142361426,1673.58,81.73267326732675,246.08470277282495,1637.9,80.32673267326733,243.46275138820027,1402.04,68.65346534653466,206.8830250625875,1650.82,80.5940594059406,242.91059538459766
12,1825.4,80.62376237623765,242.75505728263346,1837.98,81.38613861386139,245.33236409512566,1801.58,81.02970297029702,245.6150121792354,1541.04,68.81188118811883,206.95022415383622,1813.38,80.47524752475248,241.87258562435548
13,1988.98,80.98019801980196,243.79534752898823,2003.06,81.72277227722773,246.3697809159387,1962.32,79.57425742574259,240.61072685786374,1679.0,68.2970297029703,205.4565304683757,1975.9,80.45544554455445,242.63335081862706
14,2153.82,81.6039603960396,245.4938163529782,2167.5,81.40594059405943,245.44502534112416,2123.86,79.97029702970295,241.80407973192072,1816.76,68.19801980198018,205.25179738264708,2138.52,80.50495049504953,243.0040860465924
15,2319.66,82.0990099009901,247.28468799994027,2332.54,81.70297029702971,246.11781349797675,2286.08,80.3069306930693,242.98728358393174,1954.8,68.33663366336634,205.74296855129242,2300.76,80.31683168316832,242.39372125578822
16,2484.2,81.45544554455446,245.361149798227,2497.4,81.6138613861386,245.77279040381018,2447.98,80.14851485148515,242.6491097406641,2091.88,67.86138613861388,203.87948953327032,2463.42,80.52475247524754,242.6111221234396
17,2649.98,82.06930693069307,247.28815195432574,2663.02,81.990099009901,247.25008506198566,2609.14,79.7821782178218,241.47515179700144,2231.16,68.95049504950494,207.77414391297535,2625.46,80.2178217821782,241.57935858443705
18,2814.18,81.28712871287131,244.83934054664508,2828.84,82.08910891089108,247.4163785009922,2770.34,79.8019801980198,241.51669649377973,2369.0,68.23762376237623,205.29109367875805,2787.86,80.39603960396039,242.0968613103237
19,2976.9,80.55445544554458,242.93836824058323,2994.7,82.1089108910891,247.82423907939653,2932.02,80.03960396039605,242.28627098773907,2508.76,69.1881188118812,207.99515170377134,2950.64,80.58415841584157,242.9276739905558
